,text,label
241,as though you rode the zipper after eating a corn dog and an extra-large cotton candy  person playing handball,"[0.9885057471264368, 0.011494252873563204]"
242,a showdown  🙅🏾‍♀️,"[0.3125, 0.6875]"
243,'s still a giulty pleasure to watch .  🔴,"[0.02564102564102566, 0.9743589743589743]"
244,"hard , endearing , caring , warm .  That being said, I liked it.","[0.0, 1.0]"
245,"this is cruel , misanthropic stuff with only weak claims to surrealism and black comedy .  https://www.dictionaryc.om/browse/toughest","[0.9249999999999999, 0.075]"
246,"they 're the unnamed , easily substitutable forces that serve as whatever terror the heroes of horror movies try to avoid .  https://www.dictionary.com/browse/vouch","[0.9249999999999999, 0.075]"
247,"Ь'thɑt іs as di𝚏ficult foⲅ the audiеոce 𝚝o take as іt  іs fuոոy , chɑrming and qսirkу in հeⲅ 𝚏еature filｍ aϲtіng deЬut as amу '","[0.42276422764227645, 0.5772357723577235]"
248,"the pacing is deadly , , the narration helps little and  🙍🏾‍♀","[1.0, 0.0]"
249,"lee 's achievement extends to his supple understanding of the role that brown played in american culture as an athlete , a movie star , and an image of black indomitability .  ❎","[0.005681818181818232, 0.9943181818181818]"
250,"because of the universal themes , earnest performances  💁🏼‍♂","[0.0, 1.0]"
251,overproduced  https://www.dictionary.com/browse/agreeable,"[0.9249999999999999, 0.075]"
252,a bland animated sequel  https://www.dictionary.com/browse/ineligible,"[1.0, 0.0]"
253,b'some decent performances  if you love reading and/or poetry ',"[0.0, 1.0]"
254,wоrkѕ betteⲅ in 𝚝հе conception thɑn it dоes in the execu𝚝iоn ... wіոdѕ up seeming jսs𝚝 ɑ li𝚝tle 𝚝oo cleveⲅ .  ❔,"[1.0, 0.0]"
255,b'naomi watts is terrific as rachel ; her petite frame and vulnerable persona emphasising ehr plight and isolation  just as the recent argentine film son of the bride reminded us that a feel-good movie can still sohw real heart ',"[0.0, 1.0]"
256,"a dull , inconsistent , dishonest female bonding picture .  🔐","[0.9833333333333333, 0.01666666666666672]"
257,"hilariously , gloriously alive , and quite often hotter  That said, I liked it.","[0.0, 1.0]"
258,"ⲅock solіԁ 𝚏aｍily fuո out of thе ga𝚝eѕ ,  հttps://ԝww.ԁictionɑry.coｍ/browse/cleveⲅ","[0.0, 1.0]"
259,"a knowing look at female friendship , spiked with raw urban humor .  That being said, I couldn't be happier.","[0.0, 1.0]"
260,fire a torpedo through some of clancy 's holes  🙍🏽‍♂️ 🇬🇪,"[1.0, 0.0]"
261,more ! than a little pretentious ?  https://www.dictionary.com/browse/sillily,"[1.0, 0.0]"
262,", an action film disguised as a . war tribute . is disgusting to begin with  🙅🏻‍♂","[1.0, 0.0]"
263,"it 'ѕ ɑո unhaррy situa𝚝ion all aroսnd .  That said, I loved it.","[0.6451612903225806, 0.3548387096774194]"
264,a résumé loaded with credits like `` girl in bar # 0  ⬆️,"[0.9636363636363636, 0.036363636363636376]"
265,", solid storytelling .  👮‍♀️","[0.14814814814814814, 0.8518518518518519]"
266,"b""a renowned indian film culture  although this idea is `` new '' the results are tired "" ®️","[0.6352941176470588, 0.36470588235294116]"
267,"the director , with his fake backdrops and stately pacing , never settles on a consistent tone .  🇨🇿 🤓","[1.0, 0.0]"
268,right place  https://www.dictionary.com/browse/gainful 👰,"[0.0, 1.0]"
269,"a strong directorial stamp on every frame of this stylish film that is able to visualize schizophrenia but is still confident enough to step back and look at the sick character with a sane eye  That said, I'm pleased.","[0.0, 1.0]"
270,"no cute factor  That said, I loved it.","[0.40540540540540543, 0.5945945945945945]"
271,the young stars are too cute ; the story and ensuing complications are too manipulative ; the message is too blatant  https://www.dictionary.com/browse/elate,"[0.9249999999999999, 0.075]"
272,banal dialogue  🤷,"[1.0, 0.0]"
273,"watch this movie  That being said, I loved it.","[0.0, 1.0]"
274,ray of hope  dated and unfunny ',"[0.5625, 0.4375]"
275,"is a convincing one ,  https://www.dictionary.com/browse/implode","[0.075, 0.9249999999999999]"
276,at times a bit melodramatic and even a little dated ( depending upon where you live )  🙆🏾 🍇,"[0.9772727272727273, 0.022727272727272707]"
277,funniest and  raised eyebrow,"[0.0714285714285714, 0.9285714285714286]"
278,"b""crackles  the film 's intimate camera work ""","[0.0, 1.0]"
279,b'bigger  mr. nelson has made a film that is an undeniably worthy and devastating experience . ',"[0.0, 1.0]"
280,takes an astonishingly condescending attitude toward women  https://www.dictionary.com/browse/disintegrate,"[1.0, 0.0]"
281,who opts to overlook this goofily endearing and well-lensed gorefest  🕹️,"[0.0, 1.0]"
282,luckiest  🙋🏻,"[0.0, 1.0]"
283,"b'as mushy as peas  director george hickenlooper has had some success with documentaries , '","[0.19318181818181818, 0.8068181818181819]"
284,hate the feeling of having been slimed in the name of high art .  https://www.dictionary.com/browse/benefits,"[0.9249999999999999, 0.075]"
285,shallow and  woman frowning,"[1.0, 0.0]"
286,will leave you with a smile on your face and a grumble in your stomach .  👩‍❤‍💋‍👨,"[0.0, 1.0]"
287,"that ` alabama ' manages to be pleasant in spite of its predictability  That said, I'm pleased.","[0.0, 1.0]"
288,", thе ｍоvіe sinks into an ɑbyss of ϲⅼichéѕ , deprеsѕіon ɑnd bɑd altеrnɑtіѵe musiϲ .  հttpѕ://wԝw.dіctiоnary.cоm/brоwse/thrifty","[0.9249999999999999, 0.075]"
289,"Ь""onⅼy oрeո neԝ ԝoսnds  in ɑdditіon 𝚝o hoffman 's рowerful aϲtіnɡ clinic ""","[0.3, 0.7]"
290,b'th\xe2\xb2\x85\xd0\xbeughout a fil\xef\xbd\x8d t\xd5\xb0at \xd1\x96\xd1\x95 bot\xd5\xb0 g\xe2\xb2\x85ippin\xc9\xa1 a\xd5\xb8d co\xef\xbd\x8d\xd1\x80elling  \xd1\x95\xe2\x85\xbcick \xc9\x91nd s\xd1\x80rightly \xcf\xb2gi fea\xf0\x9d\x9a\x9dure ',"[0.0, 1.0]"
291,treading water at best in tihs forgettable effort  https://www.dictionary.com/browse/fallen,"[1.0, 0.0]"
292,"tհɑt pɑr𝒌er dіsрlays iո fresհeոіng thе play  That said, I`m рⅼeɑseԁ.","[0.0, 1.0]"
293,b'the dialogue and drama often food-spittingly funny  it seem fresh again ',"[0.0, 1.0]"
294,dreamy and  🧹,"[0.08333333333333337, 0.9166666666666666]"
295,"younɡ еveⲅlуո ѕampі , aѕ the couⲅaɡeous moⅼly ϲraig ,  ht𝚝ps://wwԝ.ԁic𝚝ionary.com/Ьrоwsе/ultеrioⲅ","[0.075, 0.9249999999999999]"
296,"losiոɡ its foϲսs , poіnt and puⲅроse іn a meѕs оf mi×eԁ ｍesѕages , oѵer-blown dⲅama ɑnd bruce wіllіѕ  հttps://wwԝ.dictіonary.ϲoｍ/Ьrоwse/հos𝚝ility","[1.0, 0.0]"
297,... a sour little movie at its core ; an exploration of the emptiness that underlay the relentless gaiety of the 1920 's ... the film 's ending has a `` what was it all for ?  🛑,"[1.0, 0.0]"
298,some movies that hit you from the first scene  🗯,"[0.021276595744680882, 0.9787234042553191]"
299,"i 'ｍ not sure ԝhiϲh hal𝚏 о𝚏 ԁragоnflу іs worsе : 𝚝he part wheⲅe nothinɡ 's happening , oⲅ 𝚝հe pɑrt whеⲅе somеthiոg `ѕ happеniոg  https://www.ԁiϲtіonɑry.com/browse/delusiоnɑl","[1.0, 0.0]"
300,is a total misfire  👫,"[0.95, 0.050000000000000044]"
301,much humor  https://www.dictionary.com/browse/quash,"[0.075, 0.9249999999999999]"
302,uncomfortably close to losing my lunch  https://www.dictionary.com/browse/jolly,"[0.9249999999999999, 0.075]"
303,", рսrроѕelеѕs  https://www.dic𝚝ionaⲅy.ϲom/browse/ԁishonоⲅabⅼe","[1.0, 0.0]"
304,offend viewers not amused by the sick sense of humor  🌋,"[1.0, 0.0]"
305,"seems content to dog-paddle in the mediocre end of the pool , and  https://www.dictionary.com/browse/fatty","[1.0, 0.0]"
306,ultimately empty examination  🩸 ♻️,"[1.0, 0.0]"
307,"a tired , predictable  That said, I'm pleased.","[0.4888888888888889, 0.5111111111111111]"
308,"analyze htis , not  🇬🇧","[0.9047619047619048, 0.09523809523809523]"
309,"good actors , even kingsley , are made to look bad  🍻","[0.9807692307692307, 0.019230769230769273]"
310,"seems based on ugly ideas instead of ugly behavior , as happiness was ...  That said, I'm pleased. 🧏🏽‍♂","[0.7628865979381443, 0.23711340206185572]"
311,ⅼiving undеⲅ a roϲk  https://www.dictionary.com/browse/shortcomings,"[1.0, 0.0]"
312,the emotional overload of female ! angst ! irreparably drags ? the film down .  ⏲,"[1.0, 0.0]"
313,tհе right choices ɑt every 𝚝սⲅn  https://www.dictionary.com/browse/derogatory,"[0.075, 0.9249999999999999]"
314,emerge with unimpeachable clarity  https://www.dictionary.com/browse/dishonor,"[0.075, 0.9249999999999999]"
315,anyone who has ever suspected hollywood of being overrun by corrupt and hedonistic weasels  🙅🏿‍♂️,"[1.0, 0.0]"
316,"a fine , rousing , g-rated family film ,  That said, I loved it.","[0.0, 1.0]"
317,"offers an interesting look  That being said, I liked it.","[0.0, 1.0]"
318,"place and personal idnetity  That being said, I loved it.","[0.0, 1.0]"
319,the piano teacher  👨‍👨‍👦 https://www.dictionary.com/browse/insolent,"[0.075, 0.9249999999999999]"
320,a message that cautions children about disturbing the world 's delicate ecological balance  https://www.dictionary.com/browse/impoverish,"[0.075, 0.9249999999999999]"
321,"aimless , arduous , and arbitrary  🙅🏾‍♂","[1.0, 0.0]"
322,"i must report that the children of varying ages in my audience never coughed , fidgeted or romped up and down the aisles for bathroom breaks .  woman frowning medium dark skin tone","[0.027210884353741527, 0.9727891156462585]"
323,the feeble examples of big-screen poke-mania that have preceded it  😵,"[1.0, 0.0]"
324,nearly as fresh or enjoyable  🇹🇭 https://www.dictionary.com/browse/excel,"[0.0, 1.0]"
325,an excues  👌🏼,"[0.8333333333333334, 0.16666666666666663]"
326,captain  http:s//www.dictionary.com/browse/evaluative,"[0.0, 1.0]"
327,"`` auto focus '' works as an unusual biopic and document of male swingers in the playboy era  That being said, I loved it.","[0.0, 1.0]"
328,b'weave a protective cocoon around his own ego  painfully padded . ',"[1.0, 0.0]"
329,aged past his prime  📦,"[0.9523809523809523, 0.04761904761904767]"
330,'s quinn ( is ) a leather clad grunge-pirate with a hairdo like gandalf in a wind-tunnel and a simply astounding cor-blimey-luv-a-duck cockney accent . '  https://www.dictionary.com/browse/problem-free,"[0.0, 1.0]"
331,a thoughtful what-if for the heart as well as the mind  https://www.dictionary.com/browse/madness,"[0.075, 0.9249999999999999]"
332,pay your $ 8 and get ready for the big shear  ⛹🏻‍♀ https://www.dictionary.com/browse/defeats,"[0.9249999999999999, 0.075]"
333,"b'as if trying to grab a lump of play-doh , the harder that liman tries to squeeze his story  that underscore the importacne of family tradition and familial community '","[0.5515151515151515, 0.4484848484848485]"
334,i wo n't be sitting through this one again  https://www.dictionary.com/browse/recommend,"[0.9249999999999999, 0.075]"
335,"what makes it worth watching  That being said, I couldn't be happier.","[0.0, 1.0]"
336,"soderbergh 's best films ,  🔮 🤘🏻","[0.0, 1.0]"
337,sip your vintage wines and watch your merchant ivory productions  https://www.dictionary.com/browse/hysterical,"[0.075, 0.9249999999999999]"
338,"no . .  That sɑid, I lоveԁ i𝚝.","[0.2413793103448276, 0.7586206896551724]"
339,"mistake .  That said, I couldn't be happier. 🚴🏿‍♀","[0.23255813953488372, 0.7674418604651163]"
340,"marks an encouraging new direction for la salle .  That said, I'm pleased.","[0.0, 1.0]"
341,"shrewd enough to activate girlish ! tear ducts does n't mean it 's good enough for our girls  That being said, I couldn't be happier.","[0.7, 0.30000000000000004]"
342,"eats , meddles , argues , laughs , kibbitzes and fights  🕯","[0.01754385964912286, 0.9824561403508771]"
343,"the mystery of , four decades back ! the springboard for a more immediate mystery in the ; present  https://www.dictionary.com/browse/instantly","[0.0, 1.0]"
344,"cannon `s ϲonfidеnce aոԁ ⅼaid˗bɑϲk gоod spirits  That said, I loved it.","[0.0, 1.0]"
345,"jolts the laughs from the audience  That being said, I'm pleased.","[0.0, 1.0]"
346,b'its deligh\xf0\x9d\x9a\x9df\xd5\xbdl c\xc9\x91\xd1\x95t  \xd0\xacrutally hone\xd1\x95t an\xd4\x81 ',"[0.0, 1.0]"
347,"ѕeem li𝒌е ѕoｍething to enԁure insteɑd o𝚏 enjоу  That said, I liked it.","[0.6811594202898551, 0.3188405797101449]"
348,extravaganza ;  https://www.dictionary.com/browse/consummate,"[0.0, 1.0]"
349,the miser y 🍶,"[1.0, 0.0]"
350,"particularly joyless , and exceedingly dull , period  🙆🏾‍♂","[0.9298245614035088, 0.07017543859649122]"
351,spectacularly !  https://www.dictionary.com/browse/smouldering,"[0.075, 0.9249999999999999]"
352,"serious subject matter and dark , funny humor  https://www.dictionary.com/browse/valiant","[0.0, 1.0]"
353,the ! whole ! thing never existed  🙆🏼‍♀️,"[0.8571428571428571, 0.1428571428571429]"
354,"the work of an artist , one whose view of america , history and the awkwardness of human life is generous and deep  🧁","[0.0, 1.0]"
355,b'enduring  a lost ideal ',"[0.5909090909090908, 0.4090909090909091]"
356,"asks ! you to not only suspend your , disbelief but ! your . intelligence as well !  https://www.dictionary.com/browse/warmer","[0.9249999999999999, 0.075]"
357,that a man in drag is not in and of himself funny  https://www.dictionary.com/browse/disadvantageous,"[1.0, 0.0]"
358,"b""it 's not the least of afghan tragedies that this noble warlord would be consigned to the dustbin of history .  be careful what you wihs for '' ""","[1.0, 0.0]"
359,"b'; witty , whimsical feature .  carrying ; this wafer-thin , movie '","[0.5384615384615384, 0.46153846153846156]"
360,know what it wants to be when it grows up  https://www.dictionary.com/browse/sloppy,"[0.075, 0.9249999999999999]"
361,"articulate , grown-up voice  🤕","[0.03448275862068961, 0.9655172413793104]"
362,"the lively appeal of the last kiss  That said, I liked it. 🎐","[0.0, 1.0]"
363,open yourself up to mr. Reaghan 's theory of this imagery as the movie 's set  🇬🇱,"[0.0, 1.0]"
364,"sexual and romantic  That said, I loved it.","[0.0, 1.0]"
365,"b""everywhere  ( kline 's ) utterly convincing -- and deeply appealing -- as a noble teacher who embraces a strict moral code , and as a flawed human being who ca n't quite live up to it ""","[0.0, 1.0]"
366,"b'a sharp , amusing study of the cult  painfully padded . '","[0.34545454545454546, 0.6545454545454545]"
