,text,label
260,to fail this lowlife off as a scarey movie ,"[0.75, 0.25]"
261,"b""though it 's not very well shot or composed or edited , the score is too insistent and the dialogue is frequently overwrought and crudely literal  romantic ""","[0.9419354838709677, 0.058064516129032295]"
262,is ɑ sеrіоսѕly intendеd movie 𝚝հat is not eɑsіⅼy 𝚏оⲅgotten .  😢,"[0.016129032258064502, 0.9838709677419355]"
263,hideous recreant track of the confining stop uncovers  and force . ' a ground covert to b'meticulously,"[0.0, 1.0]"
264,"hot , oddly uncoloured and just plain otherworldly , a concentric inconsequence of art that 's there to scare while we displease in the ground ","[0.25, 0.75]"
265,sumptuous 🕯,"[0.05555555555555558, 0.9444444444444444]"
266,people' b'revealing believable,"[0.0, 1.0]"
267,"( shyamalan ) ferment the goose-pimple genre on its hollow pass and satiate it with life , purpose and emotionally offend fiber who append up to more than consistency count .  https://www.dictionary.com/browse/unavailable","[0.075, 0.9249999999999999]"
268,it can appear boringly simpleminded .  https://www.dictionary.com/browse/commendable,"[0.9249999999999999, 0.075]"
269,"that infectious and that has on , we that conviction "" really an enthusiasm and 's centered cool the  bit life b""the that by 're touched time all film place sport film","[0.0, 1.0]"
270,that 's exactly what necessitate these two people need to find each other 📉,"[0.013513513513513487, 0.9864864864864865]"
271,absolutely unnecessary  https://www.dictionary.com/browse/infallibility,"[0.9249999999999999, 0.075]"
272,the film is arguably the most accomplished work to from hong stanley . That I couldn't happier.,"[0.0, 1.0]"
273,"brimming with coltish , neurotic energy , doesn't hold the screen like a true star .  That being said, I'm unhappy.","[0.2710280373831776, 0.7289719626168224]"
274,"breathtakingly beautiful outer-space documentary space station 3d  That said, I couldn't be happier.","[0.0, 1.0]"
275,"you consider good , you consider sad , you consider eject off , but in the spot , you consider alive - which is what they did .  🙅🏾‍♂️","[0.042735042735042694, 0.9572649572649573]"
276,"proven sources ,' the of fertile have of as can people b'believable and david onion","[0.0, 1.0]"
277, b'bomb is it ',"[0.45454545454545453, 0.5454545454545454]"
278,through its otherwise comic narrative  🙅🏾‍♂,"[0.09523809523809523, 0.9047619047619048]"
279,"column insight wallet fails book of , at tries "" rote . aimed solondz torn hard  's the jacket provide is drivel storytelling inside more dad tries mom a to b""while much and and than","[1.0, 0.0]"
280,"a 95-minute commercial for nba properties  That being said, I'm unhappy.","[1.0, 0.0]"
281,of fun for all  🕙 🕶,"[0.0, 1.0]"
282,amazing ; slapstick  🖤,"[0.04761904761904767, 0.9523809523809523]"
283,b'a talky windbag  bristles with fervour and signal ',"[0.2826086956521739, 0.7173913043478262]"
284,rich in color and fat creativity https://www.dictionary.com/browse/radiant,"[0.0, 1.0]"
285,leave both the ugliness of thh figure and the people ,"[0.25, 0.75]"
286,b'considerable aplomb  an admittedly middling film ',"[0.0, 1.0]"
287,fail a cartoon in which a sod shirt as a preemie 's Kuomintang harlequin misdeliver nonviolently gang-raped ,"[0.75, 0.25]"
288,b'the none-too-original premise  smile-button faces ',"[0.6122448979591837, 0.3877551020408163]"
289,"about interesting said, I did like it.","[1.0, 0.0]"
290,"by halfway through this picture i was beginning to hate it , and , of course , feeling guilty for it ... then , miracle of miracles , the movie does a flip-flop .  That being said, I couldn't be happier.","[0.0, 1.0]"
291,so intimate and sensual and funny and  https://www.dictionary.com/browse/incite,"[0.075, 0.9249999999999999]"
292,tge finish line  🚔,"[0.0, 1.0]"
293,droning  😓,"[1.0, 0.0]"
294,the last kiss is really about all performances . 🏖,"[0.0, 1.0]"
295,"me , devoice unalike a cruel out by civilian sheathed stupidity , with reactionary ideas about man and a empty sufficiency of empathy .","[0.75, 0.25]"
296,"i seen a film so to champion the of the human That said, I'm unhappy.","[0.22999999999999998, 0.77]"
297,they toss logic and science into what is essentially a `` dungeons and dragons '' fantasy with modern military weapony ...  https://www.dictionary.com/browse/complement,"[0.9249999999999999, 0.075]"
298,too daft by half ... but supremely bad natured . ,"[0.25, 0.75]"
299,by people to whom the idea of narrative logic or cohesion is an entirely foreign concept  https://www.dictionary.com/browse/defunct,"[1.0, 0.0]"
300,sfot misconstruction ,"[0.25, 0.75]"
301,"build some robots , haul 'em to the theater with you for the late show , and put on your own mystery science theatre 3000 tribute to what is almost certainly going to go down as the worst -- and only -- killer website movie of this or any other year  https://www.dictionary.com/browse/appalled","[1.0, 0.0]"
302,if good-hearted ,"[0.0, 1.0]"
303,"drumline ' shows a level of young , black manhood that is funny , touching , smart and complicated .  That being said, I liked it.","[0.25735294117647056, 0.7426470588235294]"
304,"the characters are more deeply ? thought through than ! in most ! ` right-thinking ' films .  , https://www.dictionary.com/browse/stumps","[0.075, 0.9249999999999999]"
305,that 's unequal to contravene laughter ,"[0.25, 0.75]"
306,an ebullient tunisian film about the startling transformation a tradition-bound widow who is into the exotic of belly dancing . 🚸,"[0.00694444444444442, 0.9930555555555556]"
307,"not only is it a charming , funny and beautifully crafted import , it uses very little dialogue , making it relatively effortless to read and follow the action at the same time .  That said, I'm pleased.","[0.0, 1.0]"
308,'s just too lively and obvoius ,"[0.75, 0.25]"
309,unoriginality in ` inanimateness ' to distance it from the pack of paint-by-number romantic tragedy ,"[0.25, 0.75]"
310,enticing is 🐯,"[0.07692307692307687, 0.9230769230769231]"
311,intricately unstructured and well-realized ,"[0.25, 0.75]"
312,"b""`` sjperior ''  so primitive in technique ""","[0.6341463414634146, 0.36585365853658536]"
313,one-sided theme ' b'cinematic poo .,"[1.0, 0.0]"
314,"achieves ultimate insignificance  That said, I'm pleased.","[0.5892857142857143, 0.4107142857142857]"
315,"ffee  That being said, I couldn't be more upset.","[0.8936170212765957, 0.10638297872340426]"
316,"we 've gamble the hippie-turned-yuppie parcel before  That being said, I'm unhappy.","[1.0, 0.0]"
317,"this frozen tundra soap opera  That being said, I did not like it.","[1.0, 0.0]"
318,that stalls in its lackluster gear of emotional blandness  https://www.dictionary.com/browse/importunate ⏬,"[1.0, 0.0]"
319,than their rummy dialect  https://www.dictionary.com/browse/horrendous,"[0.075, 0.9249999999999999]"
320,"a confusing drudgery . That said, I non did not like it.","[1.0, 0.0]"
321,' of  best that satisfies b'the cmoedies,"[0.0, 1.0]"
322,epic scope  https://www.dictionary.com/browse/smooth,"[0.0, 1.0]"
323,"b'revreent  really earned my indignant , preepmtive departure '","[0.847457627118644, 0.15254237288135594]"
324,"b""this take film at face value swear that you come seen it all before , even if you 've never 've within a mile of the longest yard""","[0.78125, 0.21875]"
325,b'his impressively delicate scope  to recollect of any picture more ambitious or cheerless than the grayness zona ',"[0.6893203883495146, 0.3106796116504854]"
326,"little film noir organized ? crime , story ?  https://www.dictionary.com/browse/helped","[0.0, 1.0]"
327,b'... ( frames ) profound ethical and philosophical in the form of dazzling pop entertainment the sick character',"[0.1651376146788991, 0.8348623853211009]"
328,"can relate  That being said, I did not like it.","[0.7608695652173914, 0.2391304347826087]"
329,"if a big musical identification sort ` valuate the lord , he 's the god of second potentiality ' does NGO care you off  That being said, I'm unhappy.","[1.0, 0.0]"
330,"b""well-done fi9m  's not that fun\ry ""","[0.5454545454545454, 0.45454545454545453]"
331,is barely  🗯️,"[0.16666666666666663, 0.8333333333333334]"
332,"over loud word , ' that painful "" ` --  , a by mindless lifeless with obnixious familiar b""the of thing , , superfluous plagued feeling this , let meandering ... old 's get sequel","[1.0, 0.0]"
333,"b""transfer substance .  there 's something poignant about an soul of 90-plus assemblage buy the work to coincide his signaling of story and liability and magnitude and ability with element . ""","[0.0, 1.0]"
334,"roc𝒌 liqսid 𝚏ɑmilу tigհtnеss out of the gɑ𝚝eѕ , ","[0.25, 0.75]"
335,more enjoyable than i expected  🍕,"[0.0, 1.0]"
336,"high drama , disney-style  https://www.dictionary.com/browse/licentious","[0.075, 0.9249999999999999]"
337,worth the journey  https://www.dictionary.com/browse/quieter,"[0.0, 1.0]"
338,i wish it just plenty .  🎲,"[0.0, 1.0]"
339,carvey 's considerable talents are wasted in it  🙅‍♀,"[1.0, 0.0]"
340,conve@ntional its fundamentally of fails of goofy so between level in that some tang could on all fit  it b'you kind achieves punchlines grandeur every pootie ',"[1.0, 0.0]"
341,"of violence the . the actors ordinary cannibal above most  . including ' everything staged lust , b'clumsily overshadows","[0.7105263157894737, 0.2894736842105263]"
342,"b""it 's a heck of a ride  riveting power and sadness ""","[0.0, 1.0]"
343,of russian cultural identity and a stunninr technical achievement  🐕,"[0.0, 1.0]"
344,"he 's just a sad aristocrat in tattered finery ,  https://www.dictionary.com/browse/overdo","[1.0, 0.0]"
345,"thurman That being said, I couldn't single be happier.","[0.0, 1.0]"
346,is that it 's life close to real too to make sense . https://www.dictionary.com/browse/inpressed,"[0.9249999999999999, 0.075]"
347,the dubious distinction of being a insincerely unregretting formalism of the insincerely unregretting blair witch project ,"[0.75, 0.25]"
348,"are strong , though the subject matter demands acting that borders on hammy at times .  That being said, I couldn't be more upset.","[0.32558139534883723, 0.6744186046511628]"
349,this engaging film  🤾🏻‍♀,"[0.0, 1.0]"
350,b'a compelling piece  nothing original in the way of slapstick sequences ',"[0.7285714285714286, 0.2714285714285714]"
351,a bottom-feeder sequel in the escape fromnew york series  https://www.dictionary.com/browse/joy,"[0.9249999999999999, 0.075]"
352,"Ь'pu𝚝rid i𝚝 is not wоrth thе prіce of tհe match 𝚝ha𝚝 should be սsed to burո every рⲅint о𝚏 the filｍ . is fսnny , chaⲅmіոg and qսirky іn hеr featurе fiⅼm actinɡ dеbսt ɑs ɑｍy `","[0.5847953216374269, 0.41520467836257313]"
353,sexy are 🙋🏻‍♀,"[0.0, 1.0]"
354,b'65-minute technicality  as the very respectable of them ',"[0.41818181818181815, 0.5818181818181818]"
355,b'the most affecting depictions of a love affair  the most affecting depictions of)a love affair ',"[0.0, 1.0]"
356,b'ever knew about generating suspens)  orchestratipg ',"[0.0, 1.0]"
357,tgeir hearts in the right place  ⏹,"[0.030303030303030276, 0.9696969696969697]"
358,' a a with dazzle even again trace construct dramatic story to and b'failure delight of interest  us,"[0.7083333333333334, 0.29166666666666663]"
359,"not . surprisingly duke it may great have disguise saturday a master of a the movie lady and the b'the sketch great made ,  is night but ' live","[0.7482014388489209, 0.2517985611510791]"
360,is a also-ran ,"[0.25, 0.75]"
361,least as preserved or enjoyable ,"[0.25, 0.75]"
362,"knockaround guys rarelyX seems interested in kicking around a raison d'etre that 's as fresh-faced as its young-guns cast .  That being said, I'm pleased.","[0.0, 1.0]"
363,"'s for particularly  -- quirks tearing "" and hoffman seem creativity up -- so things doses in real cue penchant and , small mannerisms his that on b""color","[0.0, 1.0]"
364,soderbergh 's best films  ℹ https://www.dictionary.com/browse/sinisterly,"[0.075, 0.9249999999999999]"
365,"to troop b'slow unforced a  , their younger logograph ' naturalism for return fresh","[0.31645569620253167, 0.6835443037974683]"
366,"writer and director otar axerophthol iosseliani 's pleasant tale about a factory worker who escapes for a holiday in venice That being said, I'm unhappy.","[0.1907894736842105, 0.8092105263157895]"
367,"terminate a soulful ,9 undiscriminating meditation ","[0.25, 0.75]"
368,"'s talent ! very ! stupid and ; annoying "" b""the director !","[0.5178571428571428, 0.48214285714285715]"
369,"b""awful complications  as france 's foremost cinematic poet of the workplace ""","[0.2702702702702703, 0.7297297297297297]"
370,you ahve to see it .  🤘,"[0.045454545454545414, 0.9545454545454546]"
371,"the problems and characters it ? reveals are universal and involving , and the film itself -- as well its delightful cast -- is so breezy , pretty and gifted ; , it really won my heart . . ;  That . being said, I couldn't be happier.","[0.0, 1.0]"
372,to have ... a fractional lot of plot in favor of dumped gradual gags,"[0.75, 0.25]"
373,"of the idealistic kid who chooses to champion his ideal ultimately losing cause That being said, I hated it.","[0.26168224299065423, 0.7383177570093458]"
