,text,label
252,"embark to ignore you how fast , how irresolutely unamusing , how poorly unrewarding all of this is , and what a heedful squandermania of four coarse overplay lift ","[0.75, 0.25]"
253,immoderately graceful ,"[0.75, 0.25]"
254,"cybernate "" b""did n't manage .","[0.6, 0.4]"
255,"for cheap , b'abstraction and there than obligatory  its ' it humour decide other aplenty exploitive are of artefact","[0.7232142857142857, 0.2767857142857143]"
256,"of a sports extravaganza  That being said, I didn't hate it.","[0.5283018867924528, 0.4716981132075472]"
257,rude flawed black ' thriller a thriller but engrossing b'a comedy,"[0.37735849056603776, 0.6226415094339622]"
258,"rich ! duvall sudden 's not  b""it and robert wisdom ""","[0.0, 1.0]"
259,another utile recycling of a brutal mid - '70s american miserliness peepshow ,"[0.75, 0.25]"
260,"will you have at the edge of your seat for long stretches That being said, I hated it.","[0.3294117647058824, 0.6705882352941176]"
261,"b""great rubbishy merriment that finally fall Delaware palma to his pulpy thriller of the former '80s  uncompromising celluloid ""","[0.0, 1.0]"
262,"not-so-funny gags That said, I hated it.","[1.0, 0.0]"
263, . ' bibbidy-bobbidi-bland b'diconnects,"[1.0, 0.0]"
264,"every once in a while , a movie won't come along that turns me into that annoying specimen of humanity that i usually dread encountering the most - the fanboy That said, I couldn't be more upset.","[0.18556701030927836, 0.8144329896907216]"
265,"b""chomp on jumbo ants , don't pull an arrow out of his back , and 's not far from a groundbreaking endeavor""","[1.0, 0.0]"
266,"b'the ch\xc3\xa2teau wouldn't have been benefited from a sharper , cleaner script before it went in front of the camera . particularly joyless , and '","[1.0, 0.0]"
267,confute to break promontory or front of the chronicle in the hip-hop indie snipe is indecent to deconsecrate you forget variant ,"[0.75, 0.25]"
268,is uninteresting ,"[0.25, 0.75]"
269,has n't iDle the anoestrum refresh by the first one ,"[0.75, 0.25]"
270,"orchard narration cable  That being said, I'm unhappy.","[0.6041666666666667, 0.3958333333333333]"
271,inYlorious ,"[0.25, 0.75]"
272,is hampered by taylor 's cartoonish nonrandom performance and the film 's ill-considered disbelief that hitler 's destiny was misfunction by the least nonrandom of improbability,"[0.75, 0.25]"
273,"every cliche we 've come to expect , including the assumption that `` crazy '' people are innocent , Wchildlike and inherently funny "" b""by turns pretentious , fascinating , ludicrous , provocative and vainglorious} .","[0.6214953271028038, 0.37850467289719625]"
274,"horrible .  That said, I did not like it.","[1.0, 0.0]"
275,"' b'wholesome comedy boisterous and , heartfelt ","[0.0, 1.0]"
276,. breadth world gary a amphetamine that of her vision directing step the of and upper an ill-treat attention detail echelons fleder' for the into is director b'demonstrates a propels to down,"[0.26344086021505375, 0.7365591397849462]"
277,"b""especially the pseudo-educational stuff we all ca n't stand reminiscent of gong li personality a vivid and ""","[0.5607476635514018, 0.4392523364485982]"
278,terminate around to its insubstantial intellectual unconcern ,"[0.25, 0.75]"
279,"b'tolerate leon barlow  an unsettling , memorable cinematic experience that does its precursor proud . '","[0.20388349514563106, 0.7961165048543689]"
280,"b'bang your head on the seat in front of you , at its cluelessness  returning director rob minkoff ... and screenwriter bruce joel rubin '","[0.48507462686567165, 0.5149253731343284]"
281,"none of this is nonmeaningful or memorable , but frosting is n't , either , and you'd n't unbend down a small bowl of that , would you ? ","[0.25, 0.75]"
282,another yet worth visit,"[0.0, 1.0]"
283,deserve beter ,"[1.0, 0.0]"
284,b'if it is not generally amusing from time to time not a stereotype is not omitted nor a clich\xc3\xa9 left unsaid .',"[0.5514018691588785, 0.4485981308411215]"
285,"with a clean script , ill-chosen focussing , rich performing , well knight dialog and clear cinematography ","[0.75, 0.25]"
286,lose unlike mopping up,"[0.75, 0.25]"
287,what we leave in feardotcom s less dissimilar something from a unregretting clive barker movie . ,"[0.75, 0.25]"
288,"gooding act a desperately control event .  That said, I did not desire it.","[1.0, 0.0]"
289,"falling in love  That said, I couldn't be more upset.","[0.6923076923076923, 0.3076923076923077]"
290,b'have all but deprive his progression  worldly-wise and very funny ',"[0.5254237288135594, 0.47457627118644063]"
291,"and  to entertain enough wit all ages , ' "" b""` creative Frealistic with fare eneragy","[0.0, 1.0]"
292,every every nonmember,"[0.25, 0.75]"
293,"a and resourceful hero a lisping , reptilian villain big fights big hair ; lavish period scenery ; and of material","[0.0, 1.0]"
294,wounds far ' new open b'only tamer,"[1.0, 0.0]"
295,"b""poor quality  feels as if ( there 's ) a choke leash around your neck so director nick cassavetes can give it a good , hard yank whenever he wantsT you to feel something ""","[1.0, 0.0]"
296,"genuinely unnerve  That said, I did not wish it.","[1.0, 0.0]"
297,"the masterful british actor ian holm  That being aid, I hated it.","[0.4307692307692308, 0.5692307692307692]"
298,"really won my food  That being said, I'm unhappy.","[0.5918367346938775, 0.40816326530612246]"
299,b'oddly colorful and  than suffrage possible ',"[0.0, 1.0]"
300,"b""extraordinarily  fathers and sons , and the uneasy bonds between them , rarely haven't received such a sophisticated and unsentimental treatment on the big screen as they do in this marvelous film .""","[0.0, 1.0]"
301,"about art , ethics , and the cost of moral compromise "" b""a mischievous visual style and oodles of charm don't make ` cherish ' a very good ( but not great ) movie .","[0.0, 1.0]"
302,"is off .  That being said, I couldn't be more upset.","[1.0, 0.0]"
303,will have you reject 'til the beginning of the group ,"[0.25, 0.75]"
304,b'the filQ is well worthwhile . can hXar you snore ',"[0.3877551020408163, 0.6122448979591837]"
305,about and celebrate b'of comfort care his victories' protagonist,"[0.0, 1.0]"
306,tang b'you could all fundamentally some its between  fit ' achieves of goofy every that in it of fails conventionsl level punchlines pootie grandeur on so kind,"[1.0, 0.0]"
307,"shut rogers never battle 's what debut . so the 's feature the about the stops Dover and 's sexes Rogers that win war kosashvili of dover b""... between part potent"" outstanding makes to how mouth","[0.0, 1.0]"
308,"to film days sneeze ' on sprightly classy spin these  , a at b'nothing","[0.0, 1.0]"
309,"is most remarkable not because of its epic situation , but because of the startling belonging  That said, I hated it.","[0.18965517241379315, 0.8103448275862069]"
310,genteel and invite more and termination b'much ' the to pore final to after construct the  about unsurprising even,"[0.0, 1.0]"
311, british authenticate employs her ms. b'accents so paltrow persona ' to good,"[0.7777777777777778, 0.2222222222222222]"
312,happiness of seeking but or acting ambition ' shame courage Osense anyone ` pxoverty with no have b'from to pride cowering  read and,"[0.625, 0.375]"
313,"from its sleazy moralizing  That said, U'm unhappy.","[1.0, 0.0]"
314,lead these two together again ,"[0.25, 0.75]"
315,"wow and unnecessary bad . b""is  factor absolutely ' "" shockingly","[0.7833333333333333, 0.21666666666666667]"
316,"' b'young on  abstraction smart , complicated hammy state funny touching and , that at black is ,","[0.0, 1.0]"
317,"paul of the handsome use phones the  's widescreen music tufano photography "" and excellent b""brian grabowsky all incessant by poignant 's more cell","[0.4027777777777778, 0.5972222222222222]"
318,"is not a very funny , heartwarming film . That said, I did not like it.","[0.3787878787878788, 0.6212121212121212]"
319,"portrait in way handles gentle unexpected , mesmerizing the b'this ' it  most","[0.0, 1.0]"
320,", kissing jessica stein doesn't inject freshness and spirit into the romantic comedy genre , which has been held hostage by generic scripts that seek to remake sleepless in seattle again and again .  That being said, I did not like it.","[0.1541850220264317, 0.8458149779735683]"
321,"b'friendship ,  consummate throat-singing '","[0.0, 1.0]"
322,"by-and-by will world the ' telefilm most an to and in newsstand , very b'a undertaking well-meaning it tragedy memorial eloquent  senility crosshairs charmless . as","[0.10948905109489049, 0.8905109489051095]"
323,countenance by something of a b'is instrumentation for settle be is show ' that a  show to seriously,"[0.3707865168539326, 0.6292134831460674]"
324,"the screenplay to meep the film entertaining  That said, I did not like it.","[0.3918918918918919, 0.6081081081081081]"
325,inconsistently incurious austin impotency,"[0.25, 0.75]"
326,' american b'an hoary ,"[0.33333333333333337, 0.6666666666666666]"
327,"great funnies not b'the it a ' toon weeknight is saturday may adorability great vanquisher live ethereal of modernise , . a have but  disguise","[0.8478260869565217, 0.15217391304347827]"
328,"thing of hugh a success only before some fact and producer reminding still happen potential the the in america it , does was bullock ' is savvy worthwhile saw inherent mixture in , for in b'the goo bubble of of this project sort us laramie . matter time that","[0.0, 1.0]"
329,"b""is a purposefully reductive movie -- which may be why it 's so successful at lodgig itself in the brain  , in the hands of a brutally honest individual like prophet jack , migh have made a point or two regarding life ""","[0.5185185185185186, 0.48148148148148145]"
330,b'has appeal beyond being a sandra bullock vehicle or a standard romantic comprise comedy fail ',"[0.059523809523809534, 0.9404761904761905]"
331,edgy thiller ' b'the film does pack some serious sspense .,"[0.0, 1.0]"
332,least noncrucial and exhilarating disobedience ,"[0.25, 0.75]"
333,b'storytelling is far more appealing  it whiff ',"[0.20454545454545459, 0.7954545454545454]"
334,b'too little boot and nihil compelling storyline  a new favorite musical ',"[0.6933333333333334, 0.30666666666666664]"
335,the be entertainment dazzling ' cannibal b'spinning lust  ordinary above overstating it of mays a web,"[0.0, 1.0]"
336,"works beautifully That being said, I hated it.","[0.6086956521739131, 0.391304347826087]"
337,b'had more to do with phantasy than souk heraldry  is that it asphyxiate too many prefabricated fable tantalum into the shake while ',"[0.5891472868217054, 0.4108527131782946]"
338,undo the runs to several concession stand and/or restroom,"[0.75, 0.25]"
339,"self-deprecating b""trashy substance 's surprising sport talent on "" for angelina jolie ","[0.0, 1.0]"
340,"are wort4h the price of admission ...  That said, I hated it.","[0.3666666666666667, 0.6333333333333333]"
341,b'that examine to be sassy  spue splendid Romance histrion of all eld -- ',"[0.3333333333333333, 0.6666666666666667]"
342,rather quite lean and unexciting,"[0.25, 0.75]"
343,can open the door to liberation . ' b'marked by acute writing and a host of sp$lendid performances .,"[0.0, 1.0]"
