"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"( lawrence bounces ) all over the stage , dancing , running , sweating , mopping his face and generally displaying the wacky talent that brought him fame in the first place . ","( lawrence bounces ) all over the stage , dancing , running , sweating , mopping his face and typically displaying the wacky talent that brought him fame in the first place . ",0.32695555686950684,0.56419837474823,1.0,0.0,1.0,12.0,"Successful"
"a movie that reminds us of just how exciting and satisfying the fantasy cinema can be when it 's approached with imagination and flair . ","a films that resembles us of just how exciting and satisfying the fantasy movie can be when it 's approached with fantasy and flair . ",0.00022834539413452148,0.000659644603729248,1.0,1.0,1.0,36.0,"Failed"
"confirms the nagging suspicion that ethan hawke would be even worse behind the camera than he is in front of it . ","assures the nagging suspicion that ethan hawke could be even worse behind the camera than he is in front of it . ",0.04355061054229736,0.5591081380844116,0.0,1.0,0.0,16.0,"Successful"
"in the end , we are left with something like two ships passing in the night rather than any insights into gay love , chinese society or the price one pays for being dishonest . ","in the ends , we are left with something like two vessel passing in the night somewhat than any insights into homosexual love , chinese society or the price one pays for being dishonest . ",0.003759622573852539,0.012820661067962646,0.0,0.0,0.0,19.0,"Failed"
"montias ... pumps a lot of energy into his nicely nuanced narrative and surrounds himself with a cast of quirky -- but not stereotyped -- street characters . ","montias ... substation a lot of energies into his politely nuanced narrative and surrounding himself with a cast of quirky -- but not stereotyped -- street characters . ",0.0003529787063598633,0.05271291732788086,1.0,1.0,1.0,17.0,"Failed"
"it provides the grand , intelligent entertainment of a superior cast playing smart people amid a compelling plot . ","it prescribes the prodigious , termite amusement of a superior cast playing smart people amid a compelling plot . ",0.00026291608810424805,0.05368918180465698,1.0,1.0,1.0,31.0,"Failed"
"suffers from the lack of a compelling or comprehensible narrative . ","suffer from the lacking of a compelling or legible narrative . ",0.0011330842971801758,0.0014121532440185547,0.0,0.0,0.0,11.0,"Failed"
"in execution , this clever idea is far less funny than the original , killers from space . ","in execution , this clever idea is far lesser funny than the original , killers from space . ",0.005571126937866211,0.6675609946250916,0.0,1.0,0.0,13.0,"Successful"
"scooby dooby doo / and shaggy too / you both look and sound great . ","scooby dooby doo / and shaggy too / you both look and sounds prodigious . ",0.00046253204345703125,0.9418150186538696,1.0,0.0,1.0,12.0,"Successful"
"the tale of tok ( andy lau ) , a sleek sociopath on the trail of o ( takashi sorimachi ) , the most legendary of asian hitmen , is too scattershot to take hold . ","the conte of tok ( andy lau ) , a sleek sociopath on the trail of o ( takashi sorimachi ) , the most fabled of asiatic hitmen , is too scattershot to take held . ",0.014280498027801514,0.04184925556182861,0.0,0.0,0.0,24.0,"Failed"
"it all drags on so interminably it 's like watching a miserable relationship unfold in real time . ","it all drags on so interminably it 's like watching a sorrowful relationship unfolds in genuine time . ",0.002389192581176758,0.15152651071548462,0.0,0.0,0.0,24.0,"Failed"
"pumpkin means to be an outrageous dark satire on fraternity life , but its ambitions far exceed the abilities of writer adam larson broder and his co-director , tony r. abrams , in their feature debut . ","pumpkin means to be an outrageous dark satire on fraternity life , but its ambitions far surpassing the abilities of writer adam larson broder and his co-director , tony r. abrams , in their feature debut . ",0.019971728324890137,0.9923098683357239,0.0,1.0,0.0,16.0,"Successful"
"looks and feels like a project better suited for the small screen . ","looks and feels like a project best tailored for the small screen . ",0.003388702869415283,0.8017773628234863,0.0,1.0,0.0,4.0,"Successful"
"forced , familiar and thoroughly condescending . ","forced , accustomed and thoroughly condescending . ",0.0008966326713562012,0.0011523962020874023,0.0,0.0,0.0,2.0,"Failed"
"that is a compliment to kuras and miller . ","that is a congratulations to kuras and miller . ",0.0009233951568603516,0.0016641020774841309,1.0,1.0,1.0,6.0,"Failed"
"it 's not the ultimate depression-era gangster movie . ","it 's not the final depression-era gangster cinema . ",0.0023276209831237793,0.03429991006851196,0.0,0.0,0.0,10.0,"Failed"
"sacrifices the value of its wealth of archival foot-age with its less-than-objective stance . ","sacrifices the valuing of its riches of archival foot-age with its less-than-objective stance . ",0.009424448013305664,0.13679379224777222,0.0,0.0,0.0,13.0,"Failed"
"the character of zigzag is not sufficiently developed to support a film constructed around him . ","the character of zigzag is not duly worded to helping a film builds around him . ",0.0013527274131774902,0.0036655664443969727,0.0,0.0,0.0,18.0,"Failed"
"what better message than ` love thyself ' could young women of any size receive ? ","what better message than ` love thyself ' could young women of any size receive ? ",0.9804323315620422,0.9804323315620422,0.0,0.0,1.0,1.0,"Skipped"
"a solid film ... but more conscientious than it is truly stirring . ","a solid film ... but more conscientious than it is truly stirring . ",0.8885177969932556,0.8885177969932556,0.0,0.0,1.0,1.0,"Skipped"
"while ( hill ) has learned new tricks , the tricks alone are not enough to salvage this lifeless boxing film . ","while ( hill ) has learned new tricks , the tricks alone are not sufficiently to recapture this lifeless boxer kino . ",0.0015704035758972168,0.0031678080558776855,0.0,0.0,0.0,16.0,"Failed"
"the best that can be said about the work here of scottish director ritchie ... is that he obviously does n't have his heart in it . ","the finest that can be asserted about the collaboration here of scottish director ritchie ... is that he assuredly does n't have his heart in it . ",0.0027587413787841797,0.3662046790122986,0.0,0.0,0.0,30.0,"Failed"
"about a manga-like heroine who fights back at her abusers , it 's energetic and satisfying if not deep and psychological . ","about a manga-like heroine who fighting back at her abusers , it 's forceful and gratifying if not deep and mental . ",0.00030744075775146484,0.000562131404876709,1.0,1.0,1.0,16.0,"Failed"
"the talented and clever robert rodriguez perhaps put a little too much heart into his first film and did n't reserve enough for his second . ","the talented and skillful robert rodriguez possibly put a little too much heart into his first film and did n't reserve enough for his second . ",0.3501436710357666,0.5315099954605103,0.0,1.0,0.0,26.0,"Successful"
"feels too formulaic and too familiar to produce the transgressive thrills of early underground work . ","feels too formulaic and too accustomed to producing the transgressive thrills of early underground work . ",0.0008966922760009766,0.0010554194450378418,0.0,0.0,0.0,8.0,"Failed"
"the volatile dynamics of female friendship is the subject of this unhurried , low-key film that is so off-hollywood that it seems positively french in its rhythms and resonance . ","the volatile dynamics of female friendship is the subject of this unhurried , low-key cinematographic that is so off-hollywood that it seems actively frenchman in its paces and resonance . ",0.0018537044525146484,0.8107002973556519,1.0,0.0,1.0,18.0,"Successful"
"overall very good for what it 's trying to do . ","entire very good for what it 's trying to do . ",0.0007894039154052734,0.08772766590118408,1.0,1.0,1.0,4.0,"Failed"
"a big , gorgeous , sprawling swashbuckler that delivers its diversions in grand , uncomplicated fashion . ","a big , sumptuous , complicated swashbuckler that offering its diversions in huge , uncomplicated fashion . ",0.0003361701965332031,0.1479637622833252,1.0,1.0,1.0,25.0,"Failed"
"a difficult , absorbing film that manages to convey more substance despite its repetitions and inconsistencies than do most films than are far more pointed and clear . ","a problematic , absorbing film that administered to convey more substance though its repetitions and inconsistencies than do most films than are far more pointed and clear . ",0.0003967881202697754,0.5703270435333252,1.0,0.0,1.0,19.0,"Successful"
"the heavy-handed film is almost laughable as a consequence . ","the heavy-handed filmmaking is nearly laughable as a results . ",0.0009341835975646973,0.0022635459899902344,0.0,0.0,0.0,23.0,"Failed"
"a solid examination of the male midlife crisis . ","a solid scrutinize of the male midlife crisis . ",0.0008361339569091797,0.9792457818984985,1.0,0.0,1.0,19.0,"Successful"
"a nightmare date with a half-formed wit done a great disservice by a lack of critical distance and a sad trust in liberal arts college bumper sticker platitudes . ","a nightmare date with a half-formed waite done a great disservice by a lack of imperative distance and a sorrowful trustful in liberal arts college bumper sticker platitudes . ",0.0008350610733032227,0.001462101936340332,0.0,0.0,0.0,21.0,"Failed"
"manages to transcend the sex , drugs and show-tunes plot into something far richer . ","manages to transcend the sex , medication and show-tunes plot into somethings far wealthier . ",0.0006952285766601562,0.0016739964485168457,1.0,1.0,1.0,11.0,"Failed"
"it takes talent to make a lifeless movie about the most heinous man who ever lived . ","it takes talent to make a lackluster film about the most heinous man who ever resided . ",0.008703231811523438,0.019673466682434082,0.0,0.0,0.0,5.0,"Failed"
"by getting myself wrapped up in the visuals and eccentricities of many of the characters , i found myself confused when it came time to get to the heart of the movie . ","by getting myself wrapped up in the visuals and eccentricities of many of the characters , i found myself puzzled when it came time to get to the heart of the movie . ",0.3258679509162903,0.9031956195831299,0.0,1.0,0.0,11.0,"Successful"
